 f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51,Type
4.823364666,2.042929086,1.421663913,0.526331913,0.181367381,0.084873406,0.27776239,0.061079334,-0.258781135,0.141627445,-0.701483907,-0.240102932,0.833571855,0.997011422,0.963229589,0.681510369,0.616739493,0.847423066,1.274090636,1.553100528,1.498711529,2.144375132,2.281255771,2.653961961,2.448766702,2.712282845,4.895732721,2.37015905,1.533665531,0.52824686,0.29761371,-0.005486865,-0.104166763,-0.635843588,-0.475156363,-0.381029668,-0.390022139,-0.489426592,0.4290118,0.483762761,0.80115345,0.606284268,0.442012959,0.776522523,1.096582578,1.486105899,1.640750785,2.12888595,2.144837058,2.624922698,2.52811616,2.436099307,real
5.108348636,2.545769951,1.350137649,0.863433319,0.226959114,-0.097017524,-0.520230599,-0.002382886,-0.133165982,-0.120435143,0.035159301,-0.044785788,0.478132235,0.250051787,0.614659425,0.576143771,0.691964417,0.946746097,1.009026317,0.925488126,1.956505445,1.548074597,1.838445839,2.219771217,2.091069453,2.352578205,4.552034347,1.672637662,0.816035209,-0.065798841,-0.209340686,-0.784634783,-0.848185858,-0.972360562,-0.483323794,-0.692323267,-0.758933245,-0.629091726,0.95259316,0.359403781,0.307941813,0.467530073,0.788896342,0.671396451,0.941341276,0.952833932,1.634223546,1.605632431,1.679359504,2.145690004,2.450945473,2.51263918,real
4.821174657,1.516694466,-0.35302389,-0.848911681,-0.710484571,-0.82294127,-0.853848744,-0.544775035,-0.122932443,0.079654827,0.240977211,0.256974162,0.768655345,0.365751158,-0.026558992,0.020945313,0.453867821,0.429394793,0.959967095,1.450512485,1.775722344,1.744663412,2.063608012,2.107862317,2.582123353,2.8170425,3.901629075,3.376220971,2.349306798,2.459753071,1.822978727,2.165109255,2.033120503,1.95840853,1.660255925,1.418606171,0.944539544,0.824635669,0.461277982,0.290264035,0.286306618,0.60993021,0.800193892,0.847498904,1.421500787,1.249879383,1.501139394,1.393358966,2.225342508,2.677196572,2.609864486,2.600099413,real
7.043362707,3.920023936,2.508161283,1.817352305,1.531687278,1.268080047,1.267413566,0.781916976,0.625708273,0.384303092,0.422645172,0.673504086,1.437116832,1.024195854,0.984155082,0.673811276,0.982346671,0.653111645,0.741924841,1.574450507,1.972997597,2.221141299,2.549940502,2.505359493,2.511942878,2.769228251,6.306791208,3.220996697,1.483166158,0.767903405,0.195277301,-0.063178468,0.033481275,0.250131281,0.0955049,-0.763817613,-0.205759448,0.461554734,0.987492145,0.711159508,-0.250054296,0.880211207,0.996051297,0.648860272,0.867012435,1.703680469,1.736615443,2.071608276,2.285540487,2.366253691,2.575700453,2.781756616,real
1.540641572,-0.264623511,-1.521684159,-1.183588198,-1.357096929,-1.024172793,-0.85554724,-0.777372016,-0.558380588,-0.822246837,-1.02517576,-1.006914778,0.391676015,0.545601637,0.164319943,-0.000664074,0.257011989,0.960477955,1.435956949,1.391099151,1.879074498,1.618970223,2.013793014,2.647728611,2.639882997,2.720229533,3.957270019,2.263383294,1.5088942,0.675287114,0.250370919,0.086627875,-0.079712917,-0.125369444,-0.266841693,-0.244040825,-0.273581976,-0.07248262,0.819184484,0.570610734,0.37337027,0.179573745,0.253071249,0.620685763,1.540343943,1.621977151,1.722834397,1.695066863,2.025518571,2.381557989,2.660913518,2.763194287,real
6.379059384,3.466700363,3.06861947,1.96272297,1.592863751,1.355952236,0.785871088,0.681031281,0.372149495,0.511305105,0.533745428,0.51581202,0.653199632,0.692372583,0.679342148,0.724738154,0.338102346,0.606334404,0.769504166,1.306129158,1.620395442,1.920436958,2.24989537,2.196168603,2.057690498,2.263212524,6.152919247,2.975325129,2.313831134,1.261452561,0.73580552,0.659695322,0.769021092,0.27618434,0.367349538,-0.14220304,-0.156263084,0.153945844,0.780571763,0.975508959,0.764940037,0.346989883,0.770985538,0.566573042,0.680479468,0.999690179,1.244559932,2.009653039,2.178487168,2.24288883,2.168145098,2.130864656,real
5.697295273,2.833840595,1.705406286,0.950708837,0.212791369,0.159631619,0.295275281,-0.788977556,-0.554685372,-0.432947534,-0.225106904,0.471536019,0.290634043,0.374711774,0.362892621,0.584113153,0.791376971,0.913707545,0.885852058,1.208684256,1.9367696,2.137516169,2.298713415,2.412693472,2.368174854,2.435161294,5.427144274,2.944179152,1.776694183,1.052499776,0.859708949,0.147571889,-0.144126723,0.148934121,-0.306221418,-0.400294611,-0.234511658,0.516714283,0.124317026,0.431077819,0.349698995,0.278484897,0.212463528,0.936933474,0.902635813,1.009430213,1.934369439,1.901519638,2.177800041,2.415986372,2.498068502,2.68381674,real
5.936248808,2.593741432,0.815682011,-0.384651987,-0.641931166,-0.566224807,-1.329867645,-0.640272294,-0.585611346,-0.360938308,-0.37341129,-0.036092401,0.714419398,0.615477739,0.557607615,0.375312954,1.412567705,1.34324345,1.149923666,1.389566378,1.58912619,1.851998438,2.246503779,2.525420544,2.51498881,2.630076435,5.950516745,3.502845564,2.722217474,1.715824329,1.17750097,0.815963591,0.53389152,0.298576507,0.027972659,0.409535147,0.312836624,-0.077942338,0.759397751,0.45620192,1.030679263,0.981987782,1.453058179,1.411169823,1.303660377,1.492787409,1.681431636,1.757340563,2.140483676,2.467522972,2.769888541,2.606597615,real
4.839380777,1.351424989,-0.02877281,-0.236250432,-0.926229802,-0.395476597,-0.609416106,-0.866510219,0.094730519,-0.206544213,-0.025622412,-0.256156433,0.356411298,0.92298526,0.753359939,0.814446531,0.41088421,0.74734451,1.044064877,1.201338467,1.705632559,1.949644762,2.31499001,2.55022228,2.445908842,2.414754523,4.35455108,1.545644521,0.462513155,-0.746681197,-1.392331961,-0.944067699,-0.513334607,-0.237180169,-0.572456436,-0.401831419,-0.086944511,-0.255646618,0.066059578,0.111091851,0.100010013,0.911387044,0.390087507,0.805920313,0.845711373,0.580468084,1.759829697,2.136685951,2.267461917,2.432359351,2.505431634,2.439252833,real
4.778331772,2.112932758,1.162756743,0.112985278,-0.574139833,-0.243499518,-0.458182448,-0.740540378,-0.583845296,-0.73947029,-0.651073201,-0.356679516,0.040073765,-0.172324983,0.182435886,0.82574269,0.332672628,1.052440355,0.917863212,1.387550549,1.506388324,1.750760338,2.069170909,2.433965846,2.087947461,2.469366479,5.321013507,2.318898752,0.694850538,0.572249773,-0.197148897,-0.564911066,-0.078918323,-0.484194866,-0.424987252,-0.335397726,-0.183900708,-0.346986772,-0.34931842,0.17716998,0.246771854,0.506691037,0.458882627,1.09888929,1.008147173,1.366316138,1.393972725,1.354134099,2.094461112,2.370725786,2.141387279,2.326429138,real
4.781866036,2.510434583,1.365000094,0.272779458,-0.485849698,-0.171771133,-0.146536632,-0.21963417,-0.081105917,0.058170866,-0.49569092,-0.323950513,0.441420997,0.326179563,0.133501907,0.524377701,0.48009067,0.84202041,0.940669826,1.018397414,1.522102894,1.773148216,2.260109775,2.185472295,2.303838766,2.43976293,5.01981121,2.26012081,1.002613233,0.272926468,-0.296337798,0.023916367,-0.163817342,-0.208086989,-0.21960748,-0.105704725,-0.499943054,-0.499130693,0.325408193,0.487730298,0.489499748,0.729448312,0.424513593,1.009499033,0.905102484,1.339252569,1.748034037,1.822089771,2.380239951,2.209713392,2.136777284,2.590945813,real
5.428792983,2.620277192,1.747487402,1.282713783,0.577263068,0.396062879,0.347189713,-0.26165292,-0.088262501,-0.088854307,0.174211886,0.44729655,0.000989995,0.088227246,0.607360153,0.885075298,0.759636542,0.891234373,1.423833072,1.379822999,1.48098243,1.782481438,2.124961952,2.583286037,2.914363584,2.62556941,4.330218385,2.877053803,1.963868592,1.536617488,0.618104119,0.253069186,0.147332864,0.283391987,0.291175968,0.304023195,0.528298503,0.083459428,-0.15835932,0.279806586,0.570145179,0.680081007,0.882430764,0.900388571,1.268267805,1.261022937,1.491034954,1.782580221,2.088392462,2.534191987,2.799589929,2.567165972,real
6.030718729,2.80110532,1.940357486,0.98888489,0.831688143,0.673703714,0.410440317,-0.079847537,0.011768813,-0.167481338,-0.348877133,-0.172750332,0.309667519,0.714243027,0.875358183,0.342850672,0.665107109,1.268134557,1.303671975,1.50892237,1.941853116,1.589745282,2.030606851,2.126174677,2.301569239,2.244832148,5.695040697,2.926028737,1.479073819,0.79632525,0.817008429,0.266974754,-0.201231807,-0.573814006,-1.019138821,-0.360702201,-0.215959435,-0.296302407,0.516130279,0.80442098,1.030640313,0.575070761,0.833815812,1.277259873,1.277322467,1.352613431,1.804333456,1.907981553,2.057010985,2.322858353,2.21359375,2.240566896,real
4.802912393,2.616772301,1.393100107,0.820657818,0.428916882,0.467974486,-0.297278059,-0.380185958,-0.324636593,-0.242919072,-0.035183105,0.197790292,0.893066467,0.856231463,0.853883053,0.177785938,0.361330414,0.71901111,1.128122857,0.869873839,1.405381531,1.888018313,2.32329539,2.340051909,2.269225876,2.311845058,4.809117854,1.211410807,-0.134164715,-0.75292173,-1.03598627,-0.458000919,-1.017347146,-0.958448432,-1.053050452,-0.67333074,-0.207128483,-0.163270881,0.636465876,0.529571231,0.682983182,0.115059632,0.29070598,0.422101736,1.02412189,0.959498139,1.529862907,1.406632833,2.11599474,2.415481667,2.32602759,2.34032908,real
4.215567678,2.037360886,0.849554489,0.036845898,-0.608067131,-0.347387294,-0.578697141,-0.454839535,-0.494521876,-0.531848326,-0.763173807,-0.193163174,0.463496322,0.223510132,0.381418372,0.522969618,0.872458877,0.67394541,1.076749115,1.548917348,1.451025244,1.719627381,2.279500654,2.422860461,2.347608352,2.737315748,4.988485638,1.724103417,0.515872235,-0.002421451,-0.174661551,-0.932459985,-0.780832206,-0.545097026,-0.918838958,-0.570524544,-0.261631916,-0.448253995,0.058014279,-0.028659576,0.251395122,0.419692374,0.681088888,0.800834759,1.277470121,1.371718687,1.279538114,1.873974035,2.469400628,2.449052882,2.451412143,2.749471853,real
5.864625946,1.471228892,-0.430792014,-1.165363414,-1.82857002,-1.417200617,-1.246084886,-1.84660474,-0.627498182,-1.063668967,-0.832332855,-0.644457903,0.021287696,0.785569552,0.069979681,0.129561077,0.525932913,0.568082559,0.839909108,1.248194893,1.486596545,1.644523985,2.040129038,2.318473619,2.11058901,2.82219603,4.899784906,3.398200416,2.143816317,1.728591882,1.012356761,0.294508912,0.315193517,0.289810375,0.283788426,-0.28914049,-0.071848179,0.03694075,0.001203712,1.053042721,0.360102738,-0.077262329,0.183577998,0.645004238,0.931626021,1.419420078,1.230474295,1.719990896,1.897860269,2.161523996,2.438660922,2.703379528,real
6.662034598,2.304821318,0.245483556,-0.917149241,-1.152491455,-0.798973036,-0.802730216,-1.190172671,-1.555976679,-0.928697201,-1.20074775,-0.45099874,0.740690031,0.621926249,0.498287957,0.532644608,0.877146137,0.557066657,0.821813077,1.014264086,1.222562046,1.720809854,2.106935767,2.399355658,2.57310303,3.010423865,6.521260194,3.327135285,2.676935723,1.636386451,0.758720652,0.855665988,0.568581954,0.306926884,0.136157457,-0.001707238,0.308013067,0.731090861,0.867605312,0.538406478,0.69705273,0.616094728,0.333802835,0.312119727,0.98040324,1.331095147,1.309318404,1.744057659,2.422597085,2.479391528,2.474580422,2.758534536,real
5.737360902,2.789579631,1.406454809,0.491599458,-0.066020712,-0.138698931,-0.523510195,-0.137258562,-0.519237829,-0.110439075,-0.261644482,0.435969721,0.748748838,0.550585136,0.677104402,0.781170163,0.534084264,0.960339058,0.808316019,0.929285114,1.435467291,1.554633349,2.0899564,2.369186701,2.357887085,2.725621251,4.121687947,1.250563618,-0.381054073,-1.224393187,-0.941679085,-0.926051019,-1.381827653,-1.10831286,-1.115948412,-0.831493354,-0.575080972,-0.379327801,0.342958313,0.434530002,0.377807295,0.519631901,0.415531932,0.543679556,0.643223247,1.286690235,1.536825571,1.943144776,2.137826691,2.327876195,2.49974131,2.638736706,real
4.354190441,2.838454943,1.599563499,0.850716583,0.378288519,0.078773704,-0.10221382,-0.612455648,-0.152159907,-0.189712868,-0.18299869,0.250744414,0.600721534,0.262896985,0.172975457,0.298461682,0.256199932,0.968470645,1.230639046,0.934796927,1.476705999,1.689957459,1.713689095,1.836189293,2.135050574,2.727638571,2.827964906,0.927265812,-0.308457267,-1.102518388,-1.080457567,-1.52123705,-1.360141555,-0.83292884,-0.900532069,-1.003669574,-0.490694377,-0.381374071,0.294668978,0.651726938,0.259273033,0.521709073,0.516183613,0.871512494,1.170694281,1.234233397,1.355188783,1.721815182,2.113641825,1.965398426,2.39512067,2.687719845,real
5.521596023,2.555201629,1.642642842,0.730198657,0.087046352,0.119033744,0.276657827,-0.117273283,-0.98983023,-0.79468448,-0.139558527,0.320911156,1.054750868,0.806980772,0.650500253,0.38196288,0.303833778,0.947317174,1.101613272,1.55103819,1.529881628,2.046945412,2.681415328,2.833405605,2.401818033,2.224104943,5.553392646,2.940304792,1.805353981,0.99193165,0.401498773,0.192216049,0.199545383,-0.135514914,-0.29585909,-0.45487605,0.27233964,0.542500476,1.169413177,0.82895581,0.775731204,0.876881952,1.069129213,1.138761686,1.178537942,1.596179715,1.633063607,1.885710205,2.206125839,2.62061042,2.606019405,2.528487876,real
5.356273188,1.698813833,0.755469796,-0.412978278,-0.844393508,-1.382033947,-1.524373336,-0.734225233,-0.28953559,-1.068665845,-0.213947809,-0.177524681,0.983171586,0.169748019,0.198064343,0.547379963,0.531439942,0.845892985,1.455543222,1.694765134,1.356312183,1.40861995,1.615581743,2.607820996,2.642275844,2.763225945,5.557261783,3.185863931,2.520179159,1.288957798,0.750611179,0.806601437,0.225857062,0.51027852,0.307097744,-0.000403682,0.161596821,0.338893198,1.460540754,0.637979681,0.67728833,0.827514103,0.62281216,1.036780911,1.494498782,1.722897526,1.413366181,1.675167622,2.231458083,2.710403829,2.467630354,2.715396537,real
5.612964309,4.347578355,3.793231969,3.832241691,3.859071178,3.688562421,3.68263033,3.614110972,3.324595843,2.838787228,2.639064513,1.654128613,1.328615261,0.414103071,0.403154153,0.245451292,0.697386344,1.025813204,1.184820586,1.574150022,1.577739972,2.013089799,2.072905967,2.512783541,2.733373462,2.734936891,5.375153069,4.104508826,3.969721735,3.803552069,3.763916752,3.760644678,3.670044898,3.583841251,3.329591877,2.842874951,2.565813358,1.612207701,1.259994789,0.22919247,0.427985984,0.489929516,0.779916732,0.718626789,1.108962612,1.430009781,1.657675282,2.119441311,2.159288672,2.59317933,2.725506841,2.95599677,real
5.458350634,2.618124733,0.428814396,0.343490153,-0.311902666,-0.749629381,-0.330111816,0.153191596,-0.054883927,-0.736722533,-0.451495582,-0.086283349,0.801237115,0.598688985,0.151591022,0.233116271,0.451896156,0.63518986,1.396936238,1.245495773,1.732784182,1.871625804,2.179864733,2.303020156,2.380787859,2.293584601,5.145846408,2.745437013,1.974924976,1.033191603,0.570757459,0.521040491,0.299497391,-0.163301672,-0.332520585,-0.694670317,-0.186171687,0.223722785,0.877749874,0.313722213,0.480728579,0.286097508,0.530733181,0.747483281,1.498799943,1.398713307,1.662279475,1.901477698,2.052024549,2.264178268,2.33239404,2.143437327,real
3.172547633,0.833793192,0.243997676,-0.115171879,-0.810685713,-1.176055496,-1.323763401,-0.8016883,-1.190535392,-0.809291556,-0.37818763,-0.429778339,0.021137905,-0.07841039,-0.017175887,0.060272268,0.668718238,0.739194859,1.056483025,1.213494877,1.67655325,2.096478256,2.1657252,2.081156269,2.229997923,2.580579179,3.89632612,1.438233687,0.207375242,-0.201636252,-1.40081545,-1.085717687,-1.622366057,-1.156299384,-0.938163053,-0.623337789,-0.168968411,-0.184367895,0.210177011,-0.210145865,-0.322775728,0.670193165,0.642294765,0.433380959,1.011050802,1.073204003,1.751756426,1.894317851,2.179073436,2.119887498,2.433959362,2.350317284,real
5.213379302,2.743536759,2.087990805,1.261691167,0.719998968,0.29513027,0.481931122,0.346433087,-0.132083249,-0.123127577,0.375467007,0.451437872,0.134678615,0.653237154,0.303657552,0.807697524,0.953942641,1.027750613,1.125039283,1.512091545,1.740955981,1.531093181,1.940711599,2.185053292,2.226322562,2.494338308,5.11586702,0.746323007,-0.819328195,-0.815604672,-1.300165513,-1.039804827,-1.351014485,-0.959590257,-0.63539286,-0.524882704,0.300748666,0.026772212,-0.472467939,0.106462373,0.011203839,0.721301278,1.046743708,0.99024859,1.028007045,1.589984397,1.556967381,1.674115493,2.093674724,2.177392246,2.563032344,2.459467277,real
3.290903067,1.358647465,0.35008233,0.022135393,-1.134509308,-1.225785566,-0.333772791,-0.737944806,-0.91161005,-0.586141608,0.474899625,-0.424160228,0.786703142,0.511577053,0.543647918,0.159270513,0.325388715,0.972533882,1.433595234,1.414835743,1.830506695,1.879080905,2.023944507,2.353139821,2.851492736,2.806134732,3.843601628,0.965492747,0.059876963,-0.111247805,-0.472867703,-1.173198281,-0.657762014,-0.178678741,-0.609156043,-0.401728252,0.053977133,-0.510316554,0.842476198,0.680076556,0.320161007,0.055986946,0.514658849,1.331531183,1.495682187,1.449688386,2.014792468,1.804166327,2.070891949,2.514840383,2.618199575,2.643547376,real
2.841993835,0.777290224,-0.949896487,-1.556805657,-1.153199551,-0.680956718,-0.668945691,-0.748646618,-0.392032613,-0.373892469,0.130601395,-0.380695118,0.657706852,0.63737351,0.481282614,0.658143138,0.984247622,0.991675556,1.120951248,1.024226866,1.509417129,1.956466582,2.208303648,2.131105425,2.244656931,2.585076672,2.470420946,1.01908232,0.406559895,-0.965630248,-0.974566045,-0.714389507,-0.744883898,-0.23410274,-0.504512775,-0.229439335,-0.027725626,-0.424430818,0.47530408,0.548985125,0.232423999,0.455800721,0.790121769,0.857212087,1.144443045,1.347339475,1.429519307,2.138344025,2.258593889,2.006212802,2.248201366,2.564455869,real
4.860154418,2.005493946,0.978817889,0.004571173,-0.377271056,-0.631834682,-0.538212038,-0.791188899,-0.89074747,-0.133425139,0.258069226,0.130244846,0.365597899,0.349212946,0.142534096,0.071636548,0.692063306,0.577155898,1.118402215,0.954088022,1.47019956,1.55586256,2.056765887,2.564328839,2.314657184,2.416280546,4.260031636,1.996014641,1.646596591,0.688023561,0.218952162,-0.161238206,-0.44400377,-0.262233098,-0.399508561,-0.5349333,-0.522145692,-0.154160112,0.184104715,-0.2424876,-0.37238709,0.159908341,0.868354957,0.635818401,0.982024717,0.848343389,1.296257518,1.281868785,2.090671723,2.554092952,2.150850815,2.288340132,real
5.422847493,3.096839368,2.06129303,0.970936429,0.546895201,0.452620657,0.147623984,-0.083680959,0.255804995,-0.071783521,0.629322177,0.475969953,0.716034129,0.313962225,0.090152809,0.637302261,0.995833873,1.174310919,1.026540831,1.270555825,1.52650023,1.7914661,1.931467143,2.374807268,2.464715738,2.295929987,5.633111918,2.55346334,1.333385323,1.107282126,0.302681376,-0.391988192,-0.283108232,-0.589243545,-0.40727926,-0.142009292,0.134427378,-0.300897968,0.786543647,0.705434787,0.420375658,0.740809345,0.684345798,1.166965145,0.981511355,1.35374164,1.674845101,1.779029361,1.97953969,2.561432519,2.287224202,2.315965404,real
5.206661965,2.88218547,1.911854624,0.70463623,0.347498281,0.284844997,0.320941167,0.154520434,-0.03762859,-0.111569185,-0.016656191,0.144272283,0.77288143,0.30227278,0.302428199,0.449687112,1.03407674,0.615303527,0.76405237,1.390530669,1.566450006,1.284915313,2.155334716,2.28041512,2.637348126,2.508331441,5.559853087,1.456005313,0.103164357,-0.739079237,-1.040003011,-0.641204469,-0.666399786,-0.539870879,-0.482278696,-0.809175706,-0.358255474,-0.107221621,1.019182881,0.595170199,0.586855089,0.373162352,1.090519022,0.710646064,0.735884746,1.724720451,1.610877496,1.497605213,2.220066714,2.326796853,2.694866305,2.359772118,real
